Date,caf_total_portions_prepared,caf_total_portions_sold,caf_total_waste_portions,caf_avg_waste_pct,caf_total_revenue_ugx,caf_total_ingredient_cost_ugx,caf_total_waste_cost_ugx,caf_total_gross_profit_ugx,caf_posho_flour_kg,caf_beans_kg,caf_cooking_oil_l,caf_matooke_kg,caf_groundnuts_kg,caf_rice_kg,caf_chicken_kg,caf_offal_kg,caf_onions_kg,caf_irish_potatoes_kg,caf_eggs_units,caf_wheat_flour_kg,caf_cabbage_kg,caf_tomatoes_kg,caf_meals_offered,kiosk_total_transactions,kiosk_total_revenue_ugx,kiosk_avg_transaction_ugx,kiosk_items_sold,kiosk_cash_pct,kiosk_momo_pct,kiosk_airtel_pct,kiosk_discounted_txns,kiosk_peak_hour,kiosk_near_lecture_sales,kiosk_sold_biscuits_packet,kiosk_sold_chapati,kiosk_sold_groundnuts_packet,kiosk_sold_juice_splash,kiosk_sold_mandazi_2_pcs,kiosk_sold_rolex,kiosk_sold_samosa_2_pcs,kiosk_sold_soda,kiosk_sold_water_bottle,kiosk_rev_africa_hall_kiosk,kiosk_rev_education_block_kiosk,kiosk_rev_engineering_block_kiosk,kiosk_rev_freedom_square_kiosk,kiosk_rev_main_gate_kiosk,kiosk_rev_mitchell_hall_kiosk,kiosk_rev_senate_building_kiosk,Day_of_Week,Academic_Period,Is_Weekend,caf_rolex_portions,kiosk_rolex_units,total_campus_revenue_ugx,campus_gross_margin_pct,total_portions_served,revenue_per_portion_ugx,waste_cost_pct_of_revenue,ingredient_cost_ratio,kiosk_revenue_share_pct,demand_fulfilment_rate_pct,procurement_efficiency,total_rolex_demand,rolex_egg_demand_units,rolex_wheat_flour_demand_kg,demand_vs_avg_pct
2024-11-21,1175,994,181,15.333333333333334,3646500.0,2001950.0,295360.0,1644550.0,68.8,41.2,28.3,119.5,19.2,30.4,27.4,18.3,6.1,47.6,502,35.8,14.9,11.9,6,771,1027250.0,1332.3605706874189,771,57.3,27.0,15.7,62,9,134,31,107,79,52,107,164,132,57,42,203800.0,159300.0,98950.0,115300.0,109100.0,203950.0,136850.0,Thursday,Sem2_Exams,False,236,164.0,4673750.0,35.19,1765,2648.0,6.32,54.9,21.98,84.6,84.6,400.0,400,20.0,25.2
2024-11-22,980,839,141,14.083333333333334,3094000.0,1699730.0,252510.0,1394270.0,50.2,30.1,24.0,98.6,15.9,28.8,25.9,15.0,5.0,40.9,435,31.1,13.0,10.4,6,800,1025800.0,1282.25,800,62.0,27.4,10.6,80,9,121,49,97,85,45,110,156,149,59,50,210900.0,141450.0,110750.0,121700.0,100600.0,195500.0,144900.0,Friday,Sem2_Exams,False,209,156.0,4119800.0,33.84,1639,2514.0,6.13,54.94,24.9,85.61,85.61,365.0,365,18.25,16.3
2024-11-23,331,290,41,12.15,1075500.0,573490.0,69820.0,502010.0,19.0,11.4,8.3,34.599999999999994,5.6,9.0,8.1,5.2,1.8,14.3,140,9.4,3.9,3.1,6,189,265550.0,1405.026455026455,189,57.7,31.2,11.1,15,9,0,13,19,13,11,22,44,36,18,13,42800.0,31900.0,31850.0,31600.0,36000.0,48250.0,43150.0,Saturday,Sem2_Exams,True,67,44.0,1341050.0,37.43,479,2800.0,5.21,53.32,19.8,87.61,87.61,111.0,111,5.55,-66.0
2024-11-24,361,325,36,9.466666666666667,1213500.0,624350.0,55480.0,589150.0,18.5,11.1,9.0,37.3,6.1,10.0,9.0,5.5,1.9,16.1,162,11.2,4.7,3.7,6,177,249450.0,1409.322033898305,177,57.6,25.4,16.9,14,9,0,7,18,14,8,30,44,31,18,7,42100.0,27800.0,34650.0,28900.0,42200.0,46500.0,27300.0,Sunday,Sem2_Exams,True,79,44.0,1462950.0,40.27,502,2914.0,3.79,51.45,17.05,90.03,90.03,123.0,123,6.15,-64.4
2024-11-25,1156,1043,113,9.75,3863500.0,2007620.0,193190.0,1855880.0,59.0,35.4,28.6,128.5,21.1,31.4,28.3,18.9,6.3,49.3,497,34.2,14.2,11.4,6,782,1002350.0,1281.777493606138,782,62.5,26.9,10.6,74,9,120,34,103,72,51,107,146,162,58,49,148900.0,117000.0,123350.0,144200.0,145950.0,184350.0,138600.0,Monday,Sem2_Exams,False,265,146.0,4865850.0,38.14,1825,2666.0,3.97,51.96,20.6,90.22,90.22,411.0,411,20.55,29.4
2024-11-26,1157,1004,153,12.833333333333334,3731500.0,2020310.0,268410.0,1711190.0,58.2,34.9,28.6,132.7,21.9,32.0,28.8,19.3,6.5,47.6,484,33.6,14.0,11.2,6,782,1003600.0,1283.3759590792838,782,61.1,25.1,13.8,67,12,135,48,83,75,54,113,137,158,68,46,181850.0,122500.0,120850.0,141750.0,133400.0,165850.0,137400.0,Tuesday,Sem2_Exams,False,255,137.0,4735100.0,36.14,1786,2651.0,5.67,54.14,21.19,86.78,86.78,392.0,392,19.6,26.7
2024-11-27,1156,988,168,14.183333333333332,3650000.0,1986330.0,289440.0,1663670.0,58.2,34.9,28.8,123.5,18.8,29.8,26.8,20.7,6.9,54.6,526,35.0,14.6,11.7,6,735,952500.0,1295.9183673469388,735,56.6,30.2,13.2,68,9,98,35,78,76,59,118,145,131,55,38,170850.0,134850.0,142050.0,117450.0,116450.0,142000.0,128850.0,Wednesday,Sem2_Exams,False,236,145.0,4602500.0,36.15,1723,2671.0,6.29,54.42,20.7,85.47,85.47,381.0,381,19.05,22.2
2024-11-28,1157,1027,130,12.35,3798000.0,2018080.0,237010.0,1779920.0,61.2,36.8,29.0,126.30000000000001,19.6,32.0,28.8,20.6,6.9,51.8,493,32.5,13.6,10.8,6,788,1072450.0,1360.9771573604062,788,58.6,31.6,9.8,82,12,104,45,91,80,58,100,180,138,63,33,194050.0,99850.0,106700.0,159750.0,156600.0,186000.0,169500.0,Thursday,Sem2_Exams,False,258,180.0,4870450.0,36.55,1815,2683.0,4.87,53.14,22.02,88.76,88.76,438.0,438,21.9,28.7
2024-11-29,959,834,125,13.183333333333332,3133500.0,1685340.0,207570.0,1448160.0,50.8,30.4,24.099999999999998,101.80000000000001,15.4,28.4,25.6,17.2,5.8,42.3,406,26.9,11.2,9.0,6,775,1006850.0,1299.1612903225807,775,61.2,27.5,11.4,76,12,127,34,112,70,60,110,146,153,61,29,179550.0,141600.0,135750.0,120700.0,116300.0,196100.0,116850.0,Friday,Sem2_Exams,False,196,146.0,4140350.0,34.98,1609,2573.0,5.01,53.78,24.32,86.97,86.97,342.0,342,17.1,14.1
2024-11-30,352,295,57,15.516666666666666,1093500.0,602440.0,89710.0,491060.0,20.2,12.2,8.7,36.1,5.7,9.0,8.1,5.7,1.9,15.7,154,10.3,4.3,3.4,6,176,240600.0,1367.0454545454545,176,61.4,24.4,14.2,12,14,0,12,20,13,13,27,33,31,22,5,38550.0,27850.0,27650.0,40050.0,32100.0,50550.0,23850.0,Saturday,Sem2_Exams,True,74,33.0,1334100.0,36.81,471,2832.0,6.72,55.09,18.03,83.81,83.81,107.0,107,5.35,-66.6
2024-12-01,72,63,9,14.716666666666667,228500.0,124580.0,18150.0,103920.0,4.0,2.4,1.7,7.6,1.3,2.0,1.8,1.1,0.4,2.8,30,2.2,0.9,0.7,6,7,9200.0,1314.2857142857142,7,85.7,0.0,14.3,7,8,0,0,1,1,0,1,3,0,0,1,400.0,900.0,400.0,800.0,2100.0,2400.0,2200.0,Sunday,Xmas_Break,True,17,3.0,237700.0,43.72,70,3396.0,7.64,54.52,3.87,87.5,87.5,20.0,20,1.0,-63.9
2024-12-02,234,191,43,18.333333333333332,709500.0,406370.0,72990.0,303130.0,13.0,7.8,5.6000000000000005,25.0,3.8,6.6,5.9,4.2,1.4,9.4,96,6.7,2.8,2.2,6,41,44400.0,1082.9268292682927,41,68.3,19.5,12.2,41,9,7,0,4,6,4,4,7,10,3,3,4700.0,9850.0,6000.0,8100.0,7750.0,3500.0,4500.0,Monday,Xmas_Break,False,44,7.0,753900.0,40.21,232,3250.0,9.68,57.28,5.89,81.62,81.62,51.0,51,2.55,19.7
2024-12-03,248,203,45,18.033333333333335,741000.0,421380.0,75750.0,319620.0,13.5,8.1,6.1,26.6,4.2,6.0,5.4,4.2,1.4,10.8,109,7.6,3.2,2.5,6,40,43550.0,1088.75,40,50.0,30.0,20.0,40,14,4,2,1,4,3,9,7,6,4,4,8950.0,6100.0,4300.0,5300.0,9200.0,4800.0,4900.0,Tuesday,Xmas_Break,False,52,7.0,784550.0,40.74,243,3229.0,9.66,56.87,5.55,81.85,81.85,59.0,59,2.95,25.3
2024-12-04,246,203,43,17.683333333333334,743000.0,422630.0,75610.0,320370.0,13.5,8.1,6.1,27.8,4.5,6.0,5.4,4.2,1.4,10.8,104,7.0,2.9,2.3,6,43,54450.0,1266.2790697674418,43,58.1,30.2,11.6,43,9,5,4,4,1,1,9,14,5,3,2,6200.0,8800.0,9400.0,6700.0,7550.0,8000.0,7800.0,Wednesday,Xmas_Break,False,45,14.0,797450.0,40.17,246,3242.0,9.48,56.88,6.83,82.52,82.52,59.0,59,2.95,26.9
2024-12-05,255,224,31,11.216666666666667,830500.0,438910.0,50240.0,391590.0,14.2,8.5,6.300000000000001,27.1,4.5,6.6,5.9,3.9,1.3,11.2,110,7.4,3.1,2.5,6,41,53950.0,1315.8536585365853,41,63.4,29.3,7.3,41,12,6,1,0,1,3,5,14,13,2,2,10200.0,8350.0,5450.0,7900.0,6150.0,5100.0,10800.0,Thursday,Xmas_Break,False,51,14.0,884450.0,44.27,265,3338.0,5.68,52.85,6.1,87.84,87.84,65.0,65,3.25,36.7
2024-12-06,202,176,26,13.216666666666667,653500.0,351260.0,43320.0,302240.0,10.5,6.3,4.9,21.6,3.2,5.8,5.2,3.8,1.2,8.4,86,6.0,2.5,2.0,6,40,42600.0,1065.0,40,45.0,35.0,20.0,40,13,2,3,3,6,4,4,7,7,2,4,7000.0,6000.0,4200.0,8100.0,6600.0,5600.0,5100.0,Friday,Xmas_Break,False,41,7.0,696100.0,43.42,216,3223.0,6.22,53.75,6.12,87.13,87.13,48.0,48,2.4,11.4
2024-12-07,68,59,9,14.700000000000001,216500.0,118030.0,16850.0,98470.0,3.8,2.2,1.7,7.6,1.3,1.8,1.6,1.1,0.4,2.8,28,1.9,0.8,0.6,6,7,9200.0,1314.2857142857142,7,57.1,14.3,28.6,7,16,0,0,1,1,0,1,3,1,0,0,800.0,400.0,400.0,2300.0,2200.0,2300.0,800.0,Saturday,Xmas_Break,True,15,3.0,225700.0,43.63,66,3420.0,7.47,54.52,4.08,86.76,86.76,18.0,18,0.9,-66.0
2024-12-08,71,60,11,14.549999999999999,224500.0,122800.0,17370.0,101700.0,3.8,2.2,1.7,7.2,1.1,2.0,1.8,1.2,0.4,3.1,32,2.2,0.9,0.7,6,7,7900.0,1128.5714285714287,7,71.4,28.6,0.0,7,8,0,1,1,2,1,0,1,0,1,0,2200.0,1700.0,900.0,400.0,900.0,400.0,1400.0,Sunday,Xmas_Break,True,14,1.0,232400.0,43.76,67,3469.0,7.47,54.7,3.4,84.51,84.51,15.0,15,0.75,-65.4
2024-12-09,236,203,33,12.700000000000001,764000.0,410840.0,50230.0,353160.0,11.8,7.0,5.7,27.299999999999997,4.3,6.4,5.8,4.3,1.5,9.8,99,6.8,2.9,2.3,6,40,48050.0,1201.25,40,60.0,27.5,12.5,40,12,6,2,6,3,5,6,10,4,2,2,11100.0,6250.0,6400.0,4600.0,8200.0,6200.0,5300.0,Monday,Xmas_Break,False,46,10.0,812050.0,43.49,243,3342.0,6.19,53.77,5.92,86.02,86.02,56.0,56,2.8,25.3
2024-12-10,237,204,33,14.016666666666666,752000.0,405270.0,53100.0,346730.0,12.2,7.3,5.699999999999999,25.799999999999997,4.1,6.0,5.4,4.0,1.4,10.1,105,7.3,3.1,2.4,6,40,40450.0,1011.25,40,52.5,35.0,12.5,40,9,6,3,8,6,5,3,5,6,1,3,3350.0,7700.0,4200.0,4500.0,5700.0,8900.0,6100.0,Tuesday,Xmas_Break,False,52,5.0,792450.0,43.75,244,3248.0,6.7,53.89,5.1,86.08,86.08,57.0,57,2.85,25.8
2024-12-11,240,217,23,9.466666666666667,799500.0,413000.0,39490.0,386500.0,12.0,7.2,6.0,26.200000000000003,4.2,6.2,5.6,4.0,1.4,10.8,107,7.3,3.1,2.4,6,39,36600.0,938.4615384615385,39,48.7,25.6,25.6,39,16,14,3,5,5,4,5,3,10,3,1,6700.0,5900.0,3250.0,4800.0,4750.0,6400.0,4800.0,Wednesday,Xmas_Break,False,58,3.0,836100.0,46.23,256,3266.0,4.72,51.66,4.38,90.42,90.42,61.0,61,3.05,32.0
2024-12-12,232,197,35,14.049999999999999,734500.0,404640.0,59910.0,329860.0,12.8,7.6,5.7,24.200000000000003,3.7,6.8,6.1,4.0,1.4,9.4,96,6.7,2.8,2.2,6,43,51050.0,1187.2093023255813,43,62.8,30.2,7.0,43,7,8,2,6,5,5,5,9,7,4,0,5050.0,5700.0,8800.0,6400.0,8000.0,8300.0,8800.0,Thursday,Xmas_Break,False,44,9.0,785550.0,41.99,240,3273.0,7.63,55.09,6.5,84.91,84.91,53.0,53,2.65,23.8
2024-12-13,204,185,19,10.316666666666666,667500.0,349090.0,40030.0,318410.0,11.2,6.8,4.9,20.1,3.2,5.6,5.0,3.1,1.1,8.4,90,6.5,2.7,2.2,6,43,46950.0,1091.860465116279,43,62.8,23.3,14.0,43,12,8,3,7,5,3,7,10,4,2,2,4650.0,8300.0,6900.0,7300.0,5500.0,6800.0,7500.0,Friday,Xmas_Break,False,52,10.0,714450.0,44.57,228,3134.0,5.6,52.3,6.57,90.69,90.69,62.0,62,3.1,17.6
2024-12-14,68,58,10,15.883333333333333,211000.0,117310.0,19100.0,93690.0,3.5,2.1,1.7,7.6,1.2,1.8,1.6,1.2,0.4,2.8,29,2.0,0.9,0.7,6,7,6200.0,885.7142857142857,7,100.0,0.0,0.0,7,11,0,0,0,1,0,1,1,3,1,0,1800.0,450.0,400.0,450.0,2300.0,400.0,400.0,Saturday,Xmas_Break,True,15,1.0,217200.0,43.14,65,3342.0,8.79,55.6,2.85,85.29,85.29,16.0,16,0.8,-66.5
2024-12-15,70,58,12,18.650000000000002,211000.0,120660.0,21940.0,90340.0,3.8,2.2,1.7,8.0,1.3,1.8,1.6,1.2,0.4,2.8,29,2.0,0.9,0.7,6,7,7800.0,1114.2857142857142,7,85.7,14.3,0.0,7,18,0,2,0,1,0,1,2,1,0,0,2200.0,900.0,2200.0,400.0,800.0,400.0,900.0,Sunday,Xmas_Break,True,14,2.0,218800.0,41.29,65,3366.0,10.03,57.18,3.56,82.86,82.86,16.0,16,0.8,-66.5
2024-12-16,255,218,37,15.433333333333332,797500.0,439010.0,66630.0,358490.0,14.0,8.4,6.3,25.5,4.1,7.0,6.3,3.9,1.3,11.2,113,7.8,3.2,2.6,6,40,41700.0,1042.5,40,60.0,30.0,10.0,40,8,5,2,4,4,5,8,5,5,5,2,7650.0,5750.0,4300.0,8800.0,3800.0,6500.0,4900.0,Monday,Xmas_Break,False,59,5.0,839200.0,42.72,258,3253.0,7.94,55.05,4.97,85.49,85.49,64.0,64,3.2,33.1
2024-12-17,242,198,44,17.400000000000002,735000.0,414560.0,69450.0,320440.0,13.0,7.8,5.9,26.5,4.1,6.0,5.4,4.3,1.5,10.8,105,7.1,3.0,2.4,6,40,39850.0,996.25,40,57.5,37.5,5.0,40,12,12,3,7,3,0,6,7,10,1,3,4800.0,6650.0,6000.0,7100.0,5900.0,6600.0,2800.0,Tuesday,Xmas_Break,False,47,7.0,774850.0,41.36,238,3256.0,8.96,56.4,5.14,81.82,81.82,54.0,54,2.7,22.8
2024-12-18,243,212,31,12.5,782500.0,420520.0,54320.0,361980.0,13.2,7.9,6.2,26.299999999999997,4.3,6.4,5.8,3.9,1.3,10.8,104,7.0,2.9,2.3,6,38,40200.0,1057.8947368421052,38,63.2,26.3,10.5,38,9,2,1,9,1,5,6,6,5,1,4,5700.0,3900.0,8100.0,6000.0,3400.0,7200.0,5900.0,Wednesday,Xmas_Break,False,48,6.0,822700.0,44.0,250,3291.0,6.6,53.74,4.89,87.24,87.24,54.0,54,2.7,28.9
2024-12-19,230,195,35,15.233333333333334,725000.0,405010.0,64980.0,319990.0,12.0,7.2,5.8,25.5,4.1,6.8,6.1,3.9,1.3,9.4,94,6.5,2.7,2.2,6,42,41450.0,986.9047619047619,42,59.5,23.8,16.7,42,15,4,5,5,5,2,5,6,10,2,2,3700.0,4800.0,7950.0,5700.0,7400.0,5400.0,6500.0,Thursday,Xmas_Break,False,46,6.0,766450.0,41.75,237,3234.0,8.48,55.86,5.41,84.78,84.78,52.0,52,2.6,22.2
2024-12-20,212,188,24,11.6,692500.0,365030.0,42590.0,327470.0,10.2,6.1,5.2,23.200000000000003,3.6,5.6,5.0,3.8,1.2,9.4,95,6.6,2.8,2.2,6,42,49050.0,1167.857142857143,42,54.8,31.0,14.3,42,7,7,0,4,3,2,10,13,7,1,2,9950.0,4200.0,8100.0,8600.0,7000.0,4500.0,6700.0,Friday,Xmas_Break,False,49,13.0,741550.0,44.16,230,3224.0,5.74,52.71,6.61,88.68,88.68,62.0,62,3.1,18.6
2024-12-21,73,63,10,14.133333333333333,229500.0,126260.0,19170.0,103240.0,4.0,2.4,1.7,8.0,1.3,2.0,1.8,1.2,0.4,2.8,30,2.2,0.9,0.7,6,7,9700.0,1385.7142857142858,7,42.9,28.6,28.6,7,13,0,1,1,0,1,0,2,1,0,1,800.0,1400.0,900.0,900.0,2400.0,900.0,2400.0,Saturday,Xmas_Break,True,17,2.0,239200.0,43.16,70,3417.0,8.01,55.02,4.06,86.3,86.3,19.0,19,0.95,-63.9
2024-12-22,71,56,15,21.516666666666666,209000.0,124900.0,26640.0,84100.0,3.8,2.2,1.8,8.0,1.3,2.0,1.8,1.2,0.4,3.1,30,1.9,0.8,0.6,6,7,6600.0,942.8571428571429,7,28.6,71.4,0.0,7,14,0,1,1,0,1,2,0,0,1,1,900.0,900.0,400.0,400.0,1400.0,1700.0,900.0,Sunday,Xmas_Break,True,13,0.0,215600.0,39.01,63,3422.0,12.36,59.76,3.06,78.87,78.87,13.0,13,0.65,-67.5
2024-12-23,248,215,33,13.0,794000.0,431340.0,59760.0,362660.0,11.8,7.0,6.2,27.4,4.5,6.8,6.1,4.0,1.4,11.2,111,7.6,3.2,2.5,6,41,43050.0,1050.0,41,61.0,29.3,9.8,41,12,6,2,3,3,4,9,7,7,4,2,5950.0,5200.0,8500.0,5600.0,8000.0,4300.0,5500.0,Monday,Xmas_Break,False,52,7.0,837050.0,43.33,256,3270.0,7.14,54.32,5.14,86.69,86.69,59.0,59,2.95,32.0
2024-12-24,249,206,43,17.650000000000002,759500.0,432720.0,76720.0,326780.0,14.2,8.5,6.2,26.9,4.2,6.8,6.1,4.3,1.5,10.5,102,6.8,2.9,2.3,6,42,49250.0,1172.6190476190477,42,64.3,11.9,23.8,42,9,7,1,7,6,2,4,8,7,6,1,5000.0,8500.0,7200.0,4400.0,6900.0,11300.0,5950.0,Tuesday,Xmas_Break,False,50,8.0,808750.0,40.41,248,3261.0,9.49,56.97,6.09,82.73,82.73,58.0,58,2.9,27.9
2024-12-25,236,201,35,15.216666666666667,746500.0,408350.0,56810.0,338150.0,12.8,7.6,5.8,24.0,3.9,6.8,6.1,3.6,1.2,9.4,101,7.3,3.1,2.4,6,40,43950.0,1098.75,40,67.5,15.0,17.5,40,12,11,2,4,4,5,5,8,7,1,4,3200.0,4500.0,7800.0,9300.0,8100.0,5250.0,5800.0,Wednesday,Xmas_Break,False,54,8.0,790450.0,42.78,241,3280.0,7.19,54.7,5.56,85.17,85.17,62.0,62,3.1,24.3
2024-12-26,232,195,37,14.9,738000.0,411380.0,63460.0,326620.0,12.0,7.2,6.1,23.6,3.7,7.2,6.5,3.8,1.2,11.2,102,6.5,2.7,2.2,6,45,48450.0,1076.6666666666667,45,66.7,22.2,11.1,45,7,3,1,5,5,3,9,7,8,6,1,7500.0,7100.0,6700.0,7900.0,6300.0,7400.0,5550.0,Thursday,Xmas_Break,False,42,7.0,786450.0,41.53,240,3277.0,8.07,55.74,6.16,84.05,84.05,49.0,49,2.45,23.8
2024-12-27,204,175,29,14.583333333333334,638000.0,343710.0,46660.0,294290.0,11.2,6.8,4.9,20.5,3.2,5.0,4.5,3.3,1.1,8.8,93,6.6,2.8,2.2,6,42,47550.0,1132.142857142857,42,71.4,14.3,14.3,42,11,5,3,5,1,2,7,7,10,6,1,8200.0,5000.0,7700.0,6300.0,4950.0,10000.0,5400.0,Friday,Xmas_Break,False,48,7.0,685550.0,42.93,217,3159.0,6.81,53.87,6.94,85.78,85.78,55.0,55,2.75,11.9
2024-12-28,69,60,9,12.616666666666667,223000.0,118870.0,14420.0,104130.0,3.8,2.2,1.8,7.199999999999999,1.2,1.8,1.6,1.1,0.4,3.1,31,2.0,0.9,0.7,6,7,9000.0,1285.7142857142858,7,71.4,14.3,14.3,7,17,0,0,0,0,0,2,3,2,0,0,2200.0,2400.0,800.0,200.0,800.0,2400.0,200.0,Saturday,Xmas_Break,True,14,3.0,232000.0,44.88,67,3463.0,6.22,53.3,3.88,86.96,86.96,17.0,17,0.85,-65.4
2024-12-29,69,58,11,17.316666666666666,213000.0,118220.0,18640.0,94780.0,4.0,2.4,1.7,6.800000000000001,1.1,1.8,1.6,1.1,0.4,3.1,31,2.0,0.9,0.7,6,7,9200.0,1314.2857142857142,7,85.7,14.3,0.0,7,10,0,0,1,1,0,1,3,1,0,0,900.0,900.0,2200.0,2200.0,400.0,2400.0,200.0,Sunday,Xmas_Break,True,14,3.0,222200.0,42.66,65,3418.0,8.39,55.5,4.14,84.06,84.06,17.0,17,0.85,-66.5
2024-12-30,238,200,38,16.083333333333332,746500.0,413570.0,61480.0,332930.0,12.5,7.5,5.800000000000001,26.6,4.2,6.6,5.9,4.2,1.4,9.4,98,7.0,2.9,2.3,6,43,43600.0,1013.953488372093,43,58.1,34.9,7.0,43,10,4,3,4,8,3,6,8,9,2,0,8200.0,5800.0,3400.0,4600.0,5500.0,8450.0,7650.0,Monday,Xmas_Break,False,49,8.0,790100.0,42.14,243,3251.0,7.78,55.4,5.52,84.03,84.03,57.0,57,2.85,25.3
2024-12-31,242,200,42,16.8,745500.0,421090.0,72980.0,324410.0,13.5,8.1,6.2,24.6,3.8,6.8,6.1,4.0,1.4,11.2,105,6.8,2.9,2.3,6,40,42050.0,1051.25,40,57.5,35.0,7.5,40,14,6,5,5,5,3,5,6,7,3,1,5200.0,3400.0,7850.0,6600.0,6600.0,6300.0,6100.0,Tuesday,Xmas_Break,False,47,6.0,787550.0,41.19,240,3281.0,9.27,56.48,5.34,82.64,82.64,53.0,53,2.65,23.8
2025-01-01,247,212,35,13.916666666666666,796000.0,428220.0,53050.0,367780.0,12.8,7.6,6.2,26.299999999999997,4.3,6.8,6.1,3.9,1.3,10.8,108,7.4,3.1,2.5,6,44,48450.0,1101.1363636363637,44,61.4,22.7,15.9,44,14,6,0,6,3,3,7,8,8,6,3,8900.0,7600.0,6800.0,7100.0,9500.0,5300.0,3250.0,Wednesday,Xmas_Break,False,51,8.0,844450.0,43.55,256,3299.0,6.28,53.8,5.74,85.83,85.83,59.0,59,2.95,32.0
2025-01-02,241,220,21,9.200000000000001,821500.0,423490.0,36680.0,398010.0,12.0,7.2,6.2,25.0,3.9,7.2,6.5,4.0,1.4,11.2,107,7.1,3.0,2.4,6,42,48500.0,1154.7619047619048,42,61.9,26.2,11.9,42,12,5,0,12,3,2,4,8,5,4,4,5400.0,9600.0,8000.0,5500.0,6300.0,7900.0,5800.0,Thursday,Xmas_Break,False,53,8.0,870000.0,45.75,262,3321.0,4.22,51.55,5.57,91.29,91.29,61.0,61,3.05,35.1
2025-01-03,211,178,33,14.633333333333335,662500.0,366750.0,56330.0,295750.0,10.8,6.5,5.300000000000001,22.0,3.4,6.0,5.4,3.6,1.2,9.4,93,6.4,2.7,2.1,6,40,44600.0,1115.0,40,55.0,27.5,17.5,40,14,1,0,3,5,4,10,11,5,2,0,5000.0,4200.0,7100.0,4300.0,10100.0,7800.0,6100.0,Friday,Xmas_Break,False,41,11.0,707100.0,41.83,218,3244.0,7.97,55.36,6.31,84.36,84.36,52.0,52,2.6,12.4
2025-01-04,71,59,12,18.05,216000.0,122950.0,22090.0,93050.0,4.0,2.4,1.8,8.0,1.3,1.8,1.6,1.2,0.4,3.1,30,1.9,0.8,0.6,6,7,8100.0,1157.142857142857,7,71.4,28.6,0.0,7,13,0,2,0,0,2,1,1,1,0,0,1300.0,900.0,2400.0,800.0,900.0,400.0,1400.0,Saturday,Xmas_Break,True,15,1.0,224100.0,41.52,66,3395.0,9.86,56.92,3.61,83.1,83.1,16.0,16,0.8,-66.0
2025-01-05,72,61,11,15.433333333333332,225500.0,124260.0,17910.0,101240.0,4.0,2.4,1.7,7.6,1.2,2.0,1.8,1.2,0.4,2.8,30,2.2,0.9,0.7,6,7,7600.0,1085.7142857142858,7,71.4,0.0,28.6,7,8,0,0,3,1,0,1,1,0,1,0,2400.0,900.0,900.0,1800.0,400.0,800.0,400.0,Sunday,Xmas_Break,True,14,1.0,233100.0,43.43,68,3428.0,7.68,55.1,3.26,84.72,84.72,15.0,15,0.75,-64.9
2025-01-06,247,206,41,16.733333333333334,751500.0,422580.0,72370.0,328920.0,13.5,8.1,6.2,26.0,4.3,6.2,5.6,3.8,1.2,11.2,110,7.4,3.1,2.5,6,42,41750.0,994.047619047619,42,52.4,38.1,9.5,42,12,6,1,3,10,2,4,6,10,5,1,7300.0,6600.0,6300.0,4800.0,7500.0,3750.0,5500.0,Monday,Xmas_Break,False,52,6.0,793250.0,41.46,248,3199.0,9.12,56.23,5.26,83.4,83.4,58.0,58,2.9,27.9
2025-01-07,236,199,37,16.7,723000.0,401600.0,65430.0,321400.0,13.0,7.8,5.8,24.8,4.0,5.8,5.2,3.8,1.2,10.5,105,7.2,3.0,2.4,6,41,44950.0,1096.341463414634,41,78.0,19.5,2.4,41,8,12,3,4,4,5,6,7,7,3,2,6400.0,6300.0,5700.0,6000.0,6800.0,6900.0,6850.0,Tuesday,Xmas_Break,False,48,7.0,767950.0,41.85,240,3200.0,8.52,55.55,5.85,84.32,84.32,55.0,55,2.75,23.8
2025-01-08,245,206,39,16.166666666666668,763500.0,427340.0,67510.0,336160.0,12.5,7.5,5.9,27.4,4.5,7.0,6.3,4.0,1.4,9.4,101,7.3,3.1,2.4,6,41,45100.0,1100.0,41,58.5,31.7,9.8,41,13,5,2,9,1,5,3,6,10,3,2,8550.0,5550.0,5800.0,7000.0,5650.0,6350.0,6200.0,Wednesday,Xmas_Break,False,51,6.0,808600.0,41.57,247,3274.0,8.35,55.97,5.58,84.08,84.08,57.0,57,2.85,27.4
2025-01-09,247,224,23,9.583333333333334,813000.0,420430.0,42930.0,392570.0,14.0,8.4,6.0,25.4,3.9,6.2,5.6,4.2,1.4,10.8,108,7.4,3.1,2.5,6,43,55500.0,1290.6976744186047,43,58.1,30.2,11.6,43,9,9,5,2,2,4,5,10,5,8,2,10700.0,7900.0,7450.0,5700.0,9850.0,5500.0,8400.0,Thursday,Xmas_Break,False,60,10.0,868500.0,45.2,267,3253.0,4.94,51.71,6.39,90.69,90.69,70.0,70,3.5,37.7
2025-01-10,205,170,35,17.416666666666668,630500.0,354280.0,58950.0,276220.0,10.5,6.3,5.0,21.6,3.4,5.6,5.0,3.4,1.2,9.1,91,6.2,2.6,2.1,6,39,47000.0,1205.128205128205,39,76.9,10.3,12.8,39,7,6,1,7,4,3,4,10,6,4,0,7300.0,6600.0,6400.0,5450.0,3350.0,7500.0,10400.0,Friday,Xmas_Break,False,46,10.0,677500.0,40.77,209,3242.0,8.7,56.19,6.94,82.93,82.93,56.0,56,2.8,7.8
