Date,Day_of_Week,Academic_Period,Is_Weekend,Meal,Portions_Prepared,Portions_Sold,Waste_Portions,Waste_Pct,Price_UGX,Revenue_UGX,Ingredient_Cost_UGX,Waste_Cost_UGX,Gross_Profit_UGX,Posho_Flour_kg,Beans_kg,Cooking_Oil_L,Matooke_kg,Groundnuts_kg,Rice_kg,Chicken_kg,Offal_kg,Onions_kg,Irish_Potatoes_kg,Eggs_units,Wheat_Flour_kg,Cabbage_kg,Tomatoes_kg
2024-09-19,Thursday,Sem2_Teaching,FALSE,Katogo (Offal+Matoke),186,152,34,18.3,"3,500","532,000","312,480","57,120","219,520",0,0,0,65.1,0,0,0,27.9,9.3,0,0,0,0,0
2024-09-19,Thursday,Sem2_Teaching,FALSE,Chips & Eggs,191,181,10,5.2,"4,500","814,500","360,990","18,900","453,510",0,0,15.3,0,0,0,0,0,0,66.8,286,0,0,0
2024-09-19,Thursday,Sem2_Teaching,FALSE,Rolex,460,431,29,6.3,"2,500","1,077,500","437,000","27,550","640,500",0,0,0,0,0,0,0,0,0,0,460,55.2,23,18.4
2024-09-20,Friday,Sem2_Teaching,FALSE,Posho & Beans,334,276,58,17.4,"3,000","828,000","450,900","78,300","377,100",83.5,50.1,6.7,0,0,0,0,0,0,0,0,0,0,0
2024-09-20,Friday,Sem2_Teaching,FALSE,Matooke & Groundnut Stew,272,222,50,18.4,"4,000","888,000","544,000","100,000","344,000",0,0,8.2,108.8,27.2,0,0,0,0,0,0,0,0,0
2024-09-20,Friday,Sem2_Teaching,FALSE,Rice & Chicken,214,209,5,2.3,"6,000","1,254,000","706,200","16,500","547,800",0,0,8.6,0,0,42.8,38.5,0,0,0,0,0,0,0
2024-09-20,Friday,Sem2_Teaching,FALSE,Katogo (Offal+Matoke),167,163,4,2.4,"3,500","570,500","280,560","6,720","289,940",0,0,0,58.4,0,0,0,25.1,8.3,0,0,0,0,0
2024-09-20,Friday,Sem2_Teaching,FALSE,Chips & Eggs,180,149,31,17.2,"4,500","670,500","340,200","58,590","330,300",0,0,14.4,0,0,0,0,0,0,63,270,0,0,0
2024-09-20,Friday,Sem2_Teaching,FALSE,Rolex,352,316,36,10.2,"2,500","790,000","334,400","34,200","455,600",0,0,0,0,0,0,0,0,0,0,352,42.2,17.6,14.1
2024-09-21,Saturday,Sem2_Teaching,TRUE,Posho & Beans,100,90,10,10.0,"3,000","270,000","135,000","13,500","135,000",25,15,2,0,0,0,0,0,0,0,0,0,0,0
2024-09-21,Saturday,Sem2_Teaching,TRUE,Matooke & Groundnut Stew,96,78,18,18.8,"4,000","312,000","192,000","36,000","120,000",0,0,2.9,38.4,9.6,0,0,0,0,0,0,0,0,0
2024-09-21,Saturday,Sem2_Teaching,TRUE,Rice & Chicken,73,70,3,4.1,"6,000","420,000","240,900","9,900","179,100",0,0,2.9,0,0,14.6,13.1,0,0,0,0,0,0,0
2024-09-21,Saturday,Sem2_Teaching,TRUE,Katogo (Offal+Matoke),61,59,2,3.3,"3,500","206,500","102,480","3,360","104,020",0,0,0,21.3,0,0,0,9.2,3.1,0,0,0,0,0
2024-09-21,Saturday,Sem2_Teaching,TRUE,Chips & Eggs,63,61,2,3.2,"4,500","274,500","119,070","3,780","155,430",0,0,5,0,0,0,0,0,0,22,94,0,0,0
2024-09-21,Saturday,Sem2_Teaching,TRUE,Rolex,132,107,25,18.9,"2,500","267,500","125,400","23,750","142,100",0,0,0,0,0,0,0,0,0,0,132,15.8,6.6,5.3
2024-09-22,Sunday,Sem2_Teaching,TRUE,Posho & Beans,109,100,9,8.3,"3,000","300,000","147,150","12,150","152,850",27.2,16.3,2.2,0,0,0,0,0,0,0,0,0,0,0
2024-09-22,Sunday,Sem2_Teaching,TRUE,Matooke & Groundnut Stew,83,75,8,9.6,"4,000","300,000","166,000","16,000","134,000",0,0,2.5,33.2,8.3,0,0,0,0,0,0,0,0,0
2024-09-22,Sunday,Sem2_Teaching,TRUE,Rice & Chicken,71,57,14,19.7,"6,000","342,000","234,300","46,200","107,700",0,0,2.8,0,0,14.2,12.8,0,0,0,0,0,0,0
2024-09-22,Sunday,Sem2_Teaching,TRUE,Katogo (Offal+Matoke),57,53,4,7.0,"3,500","185,500","95,760","6,720","89,740",0,0,0,19.9,0,0,0,8.5,2.9,0,0,0,0,0
2024-09-22,Sunday,Sem2_Teaching,TRUE,Chips & Eggs,62,48,14,22.6,"4,500","216,000","117,180","26,460","98,820",0,0,5,0,0,0,0,0,0,21.7,93,0,0,0
2024-09-22,Sunday,Sem2_Teaching,TRUE,Rolex,113,96,17,15.0,"2,500","240,000","107,350","16,150","132,650",0,0,0,0,0,0,0,0,0,0,113,13.6,5.7,4.5
2024-09-23,Monday,Sem2_Teaching,FALSE,Posho & Beans,398,328,70,17.6,"3,000","984,000","537,300","94,500","446,700",99.5,59.7,8,0,0,0,0,0,0,0,0,0,0,0
2024-09-23,Monday,Sem2_Teaching,FALSE,Matooke & Groundnut Stew,301,248,53,17.6,"4,000","992,000","602,000","106,000","390,000",0,0,9,120.4,30.1,0,0,0,0,0,0,0,0,0
2024-09-23,Monday,Sem2_Teaching,FALSE,Rice & Chicken,222,210,12,5.4,"6,000","1,260,000","732,600","39,600","527,400",0,0,8.9,0,0,44.4,40,0,0,0,0,0,0,0
2024-09-23,Monday,Sem2_Teaching,FALSE,Katogo (Offal+Matoke),197,157,40,20.3,"3,500","549,500","330,960","67,200","218,540",0,0,0,68.9,0,0,0,29.5,9.9,0,0,0,0,0
2024-09-23,Monday,Sem2_Teaching,FALSE,Chips & Eggs,207,162,45,21.7,"4,500","729,000","391,230","85,050","337,770",0,0,16.6,0,0,0,0,0,0,72.4,310,0,0,0
2024-09-23,Monday,Sem2_Teaching,FALSE,Rolex,418,381,37,8.9,"2,500","952,500","397,100","35,150","555,400",0,0,0,0,0,0,0,0,0,0,418,50.2,20.9,16.7
2024-09-24,Tuesday,Sem2_Teaching,FALSE,Posho & Beans,339,284,55,16.2,"3,000","852,000","457,650","74,250","394,350",84.8,50.9,6.8,0,0,0,0,0,0,0,0,0,0,0
2024-09-24,Tuesday,Sem2_Teaching,FALSE,Matooke & Groundnut Stew,287,276,11,3.8,"4,000","1,104,000","574,000","22,000","530,000",0,0,8.6,114.8,28.7,0,0,0,0,0,0,0,0,0
2024-09-24,Tuesday,Sem2_Teaching,FALSE,Rice & Chicken,253,199,54,21.3,"6,000","1,194,000","834,900","178,200","359,100",0,0,10.1,0,0,50.6,45.5,0,0,0,0,0,0,0
2024-09-24,Tuesday,Sem2_Teaching,FALSE,Katogo (Offal+Matoke),198,169,29,14.6,"3,500","591,500","332,640","48,720","258,860",0,0,0,69.3,0,0,0,29.7,9.9,0,0,0,0,0
2024-09-24,Tuesday,Sem2_Teaching,FALSE,Chips & Eggs,205,190,15,7.3,"4,500","855,000","387,450","28,350","467,550",0,0,16.4,0,0,0,0,0,0,71.8,308,0,0,0
2024-09-24,Tuesday,Sem2_Teaching,FALSE,Rolex,455,441,14,3.1,"2,500","1,102,500","432,250","13,300","670,250",0,0,0,0,0,0,0,0,0,0,455,54.6,22.8,18.2
2024-09-25,Wednesday,Sem2_Teaching,FALSE,Posho & Beans,373,317,56,15.0,"3,000","951,000","503,550","75,600","447,450",93.2,55.9,7.5,0,0,0,0,0,0,0,0,0,0,0
2024-09-25,Wednesday,Sem2_Teaching,FALSE,Matooke & Groundnut Stew,310,257,53,17.1,"4,000","1,028,000","620,000","106,000","408,000",0,0,9.3,124,31,0,0,0,0,0,0,0,0,0
2024-09-25,Wednesday,Sem2_Teaching,FALSE,Rice & Chicken,233,198,35,15.0,"6,000","1,188,000","768,900","115,500","419,100",0,0,9.3,0,0,46.6,41.9,0,0,0,0,0,0,0
2024-09-25,Wednesday,Sem2_Teaching,FALSE,Katogo (Offal+Matoke),194,160,34,17.5,"3,500","560,000","325,920","57,120","234,080",0,0,0,67.9,0,0,0,29.1,9.7,0,0,0,0,0
2024-09-25,Wednesday,Sem2_Teaching,FALSE,Chips & Eggs,197,189,8,4.1,"4,500","850,500","372,330","15,120","478,170",0,0,15.8,0,0,0,0,0,0,68.9,296,0,0,0
2024-09-25,Wednesday,Sem2_Teaching,FALSE,Rolex,386,340,46,11.9,"2,500","850,000","366,700","43,700","483,300",0,0,0,0,0,0,0,0,0,0,386,46.3,19.3,15.4
2024-09-26,Thursday,Sem2_Teaching,FALSE,Posho & Beans,346,272,74,21.4,"3,000","816,000","467,100","99,900","348,900",86.5,51.9,6.9,0,0,0,0,0,0,0,0,0,0,0
2024-09-26,Thursday,Sem2_Teaching,FALSE,Matooke & Groundnut Stew,266,216,50,18.8,"4,000","864,000","532,000","100,000","332,000",0,0,8,106.4,26.6,0,0,0,0,0,0,0,0,0
2024-09-26,Thursday,Sem2_Teaching,FALSE,Rice & Chicken,247,206,41,16.6,"6,000","1,236,000","815,100","135,300","420,900",0,0,9.9,0,0,49.4,44.5,0,0,0,0,0,0,0
2024-09-26,Thursday,Sem2_Teaching,FALSE,Katogo (Offal+Matoke),206,184,22,10.7,"3,500","644,000","346,080","36,960","297,920",0,0,0,72.1,0,0,0,30.9,10.3,0,0,0,0,0
2024-09-26,Thursday,Sem2_Teaching,FALSE,Chips & Eggs,207,185,22,10.6,"4,500","832,500","391,230","41,580","441,270",0,0,16.6,0,0,0,0,0,0,72.4,310,0,0,0
2024-09-26,Thursday,Sem2_Teaching,FALSE,Rolex,421,392,29,6.9,"2,500","980,000","399,950","27,550","580,050",0,0,0,0,0,0,0,0,0,0,421,50.5,21.1,16.8
2024-09-27,Friday,Sem2_Teaching,FALSE,Posho & Beans,298,253,45,15.1,"3,000","759,000","402,300","60,750","356,700",74.5,44.7,6,0,0,0,0,0,0,0,0,0,0,0
2024-09-27,Friday,Sem2_Teaching,FALSE,Matooke & Groundnut Stew,269,260,9,3.3,"4,000","1,040,000","538,000","18,000","502,000",0,0,8.1,107.6,26.9,0,0,0,0,0,0,0,0,0
2024-09-27,Friday,Sem2_Teaching,FALSE,Rice & Chicken,211,182,29,13.7,"6,000","1,092,000","696,300","95,700","395,700",0,0,8.4,0,0,42.2,38,0,0,0,0,0,0,0
2024-09-27,Friday,Sem2_Teaching,FALSE,Katogo (Offal+Matoke),169,147,22,13.0,"3,500","514,500","283,920","36,960","230,580",0,0,0,59.1,0,0,0,25.3,8.5,0,0,0,0,0
2024-09-27,Friday,Sem2_Teaching,FALSE,Chips & Eggs,178,146,32,18.0,"4,500","657,000","336,420","60,480","320,580",0,0,14.2,0,0,0,0,0,0,62.3,267,0,0,0
2024-09-27,Friday,Sem2_Teaching,FALSE,Rolex,363,296,67,18.5,"2,500","740,000","344,850","63,650","395,150",0,0,0,0,0,0,0,0,0,0,363,43.6,18.2,14.5
2024-09-28,Saturday,Sem2_Teaching,TRUE,Posho & Beans,106,100,6,5.7,"3,000","300,000","143,100","8,100","156,900",26.5,15.9,2.1,0,0,0,0,0,0,0,0,0,0,0
2024-09-28,Saturday,Sem2_Teaching,TRUE,Matooke & Groundnut Stew,83,65,18,21.7,"4,000","260,000","166,000","36,000","94,000",0,0,2.5,33.2,8.3,0,0,0,0,0,0,0,0,0
2024-09-28,Saturday,Sem2_Teaching,TRUE,Rice & Chicken,63,60,3,4.8,"6,000","360,000","207,900","9,900","152,100",0,0,2.5,0,0,12.6,11.3,0,0,0,0,0,0,0
2024-09-28,Saturday,Sem2_Teaching,TRUE,Katogo (Offal+Matoke),56,48,8,14.3,"3,500","168,000","94,080","13,440","73,920",0,0,0,19.6,0,0,0,8.4,2.8,0,0,0,0,0
2024-09-28,Saturday,Sem2_Teaching,TRUE,Chips & Eggs,66,62,4,6.1,"4,500","279,000","124,740","7,560","154,260",0,0,5.3,0,0,0,0,0,0,23.1,99,0,0,0
2024-09-28,Saturday,Sem2_Teaching,TRUE,Rolex,121,111,10,8.3,"2,500","277,500","114,950","9,500","162,550",0,0,0,0,0,0,0,0,0,0,121,14.5,6.1,4.8
2024-09-29,Sunday,Sem2_Teaching,TRUE,Posho & Beans,116,105,11,9.5,"3,000","315,000","156,600","14,850","158,400",29,17.4,2.3,0,0,0,0,0,0,0,0,0,0,0
2024-09-29,Sunday,Sem2_Teaching,TRUE,Matooke & Groundnut Stew,82,78,4,4.9,"4,000","312,000","164,000","8,000","148,000",0,0,2.5,32.8,8.2,0,0,0,0,0,0,0,0,0
2024-09-29,Sunday,Sem2_Teaching,TRUE,Rice & Chicken,69,57,12,17.4,"6,000","342,000","227,700","39,600","114,300",0,0,2.8,0,0,13.8,12.4,0,0,0,0,0,0,0
2024-09-29,Sunday,Sem2_Teaching,TRUE,Katogo (Offal+Matoke),55,43,12,21.8,"3,500","150,500","92,400","20,160","58,100",0,0,0,19.2,0,0,0,8.2,2.8,0,0,0,0,0
2024-09-29,Sunday,Sem2_Teaching,TRUE,Chips & Eggs,58,54,4,6.9,"4,500","243,000","109,620","7,560","133,380",0,0,4.6,0,0,0,0,0,0,20.3,87,0,0,0
2024-09-29,Sunday,Sem2_Teaching,TRUE,Rolex,113,97,16,14.2,"2,500","242,500","107,350","15,200","135,150",0,0,0,0,0,0,0,0,0,0,113,13.6,5.7,4.5
2024-09-30,Monday,Sem2_Teaching,FALSE,Posho & Beans,369,291,78,21.1,"3,000","873,000","498,150","105,300","374,850",92.2,55.4,7.4,0,0,0,0,0,0,0,0,0,0,0
2024-09-30,Monday,Sem2_Teaching,FALSE,Matooke & Groundnut Stew,321,264,57,17.8,"4,000","1,056,000","642,000","114,000","414,000",0,0,9.6,128.4,32.1,0,0,0,0,0,0,0,0,0
2024-09-30,Monday,Sem2_Teaching,FALSE,Rice & Chicken,221,185,36,16.3,"6,000","1,110,000","729,300","118,800","380,700",0,0,8.8,0,0,44.2,39.8,0,0,0,0,0,0,0
2024-09-30,Monday,Sem2_Teaching,FALSE,Katogo (Offal+Matoke),178,138,40,22.5,"3,500","483,000","299,040","67,200","183,960",0,0,0,62.3,0,0,0,26.7,8.9,0,0,0,0,0
2024-09-30,Monday,Sem2_Teaching,FALSE,Chips & Eggs,219,213,6,2.7,"4,500","958,500","413,910","11,340","544,590",0,0,17.5,0,0,0,0,0,0,76.6,328,0,0,0
2024-09-30,Monday,Sem2_Teaching,FALSE,Rolex,396,361,35,8.8,"2,500","902,500","376,200","33,250","526,300",0,0,0,0,0,0,0,0,0,0,396,47.5,19.8,15.8
2024-10-01,Tuesday,Sem2_Teaching,FALSE,Posho & Beans,443,420,23,5.2,"3,000","1,260,000","598,050","31,050","661,950",110.8,66.5,8.9,0,0,0,0,0,0,0,0,0,0,0
2024-10-01,Tuesday,Sem2_Teaching,FALSE,Matooke & Groundnut Stew,332,279,53,16.0,"4,000","1,116,000","664,000","106,000","452,000",0,0,10,132.8,33.2,0,0,0,0,0,0,0,0,0
2024-10-01,Tuesday,Sem2_Teaching,FALSE,Rice & Chicken,256,236,20,7.8,"6,000","1,416,000","844,800","66,000","571,200",0,0,10.2,0,0,51.2,46.1,0,0,0,0,0,0,0
2024-10-01,Tuesday,Sem2_Teaching,FALSE,Katogo (Offal+Matoke),231,188,43,18.6,"3,500","658,000","388,080","72,240","269,920",0,0,0,80.8,0,0,0,34.6,11.6,0,0,0,0,0
2024-10-01,Tuesday,Sem2_Teaching,FALSE,Chips & Eggs,235,225,10,4.3,"4,500","1,012,500","444,150","18,900","568,350",0,0,18.8,0,0,0,0,0,0,82.2,352,0,0,0
2024-10-01,Tuesday,Sem2_Teaching,FALSE,Rolex,512,500,12,2.3,"2,500","1,250,000","486,400","11,400","763,600",0,0,0,0,0,0,0,0,0,0,512,61.4,25.6,20.5
2024-10-02,Wednesday,Sem2_Teaching,FALSE,Posho & Beans,444,381,63,14.2,"3,000","1,143,000","599,400","85,050","543,600",111,66.6,8.9,0,0,0,0,0,0,0,0,0,0,0
2024-10-02,Wednesday,Sem2_Teaching,FALSE,Matooke & Groundnut Stew,344,313,31,9.0,"4,000","1,252,000","688,000","62,000","564,000",0,0,10.3,137.6,34.4,0,0,0,0,0,0,0,0,0
2024-10-02,Wednesday,Sem2_Teaching,FALSE,Rice & Chicken,243,216,27,11.1,"6,000","1,296,000","801,900","89,100","494,100",0,0,9.7,0,0,48.6,43.7,0,0,0,0,0,0,0
2024-10-02,Wednesday,Sem2_Teaching,FALSE,Katogo (Offal+Matoke),226,183,43,19.0,"3,500","640,500","379,680","72,240","260,820",0,0,0,79.1,0,0,0,33.9,11.3,0,0,0,0,0
2024-10-02,Wednesday,Sem2_Teaching,FALSE,Chips & Eggs,255,228,27,10.6,"4,500","1,026,000","481,950","51,030","544,050",0,0,20.4,0,0,0,0,0,0,89.2,382,0,0,0
2024-10-02,Wednesday,Sem2_Teaching,FALSE,Rolex,526,414,112,21.3,"2,500","1,035,000","499,700","106,400","535,300",0,0,0,0,0,0,0,0,0,0,526,63.1,26.3,21
2024-10-03,Thursday,Sem2_Teaching,FALSE,Posho & Beans,402,361,41,10.2,"3,000","1,083,000","542,700","55,350","540,300",100.5,60.3,8,0,0,0,0,0,0,0,0,0,0,0
2024-10-03,Thursday,Sem2_Teaching,FALSE,Matooke & Groundnut Stew,324,299,25,7.7,"4,000","1,196,000","648,000","50,000","548,000",0,0,9.7,129.6,32.4,0,0,0,0,0,0,0,0,0
2024-10-03,Thursday,Sem2_Teaching,FALSE,Rice & Chicken,279,223,56,20.1,"6,000","1,338,000","920,700","184,800","417,300",0,0,11.2,0,0,55.8,50.2,0,0,0,0,0,0,0
2024-10-03,Thursday,Sem2_Teaching,FALSE,Katogo (Offal+Matoke),217,191,26,12.0,"3,500","668,500","364,560","43,680","303,940",0,0,0,75.9,0,0,0,32.5,10.9,0,0,0,0,0
2024-10-03,Thursday,Sem2_Teaching,FALSE,Chips & Eggs,235,227,8,3.4,"4,500","1,021,500","444,150","15,120","577,350",0,0,18.8,0,0,0,0,0,0,82.2,352,0,0,0
2024-10-03,Thursday,Sem2_Teaching,FALSE,Rolex,514,472,42,8.2,"2,500","1,180,000","488,300","39,900","691,700",0,0,0,0,0,0,0,0,0,0,514,61.7,25.7,20.6
2024-10-04,Friday,Sem2_Teaching,FALSE,Posho & Beans,325,283,42,12.9,"3,000","849,000","438,750","56,700","410,250",81.2,48.8,6.5,0,0,0,0,0,0,0,0,0,0,0
2024-10-04,Friday,Sem2_Teaching,FALSE,Matooke & Groundnut Stew,270,248,22,8.1,"4,000","992,000","540,000","44,000","452,000",0,0,8.1,108,27,0,0,0,0,0,0,0,0,0
2024-10-04,Friday,Sem2_Teaching,FALSE,Rice & Chicken,205,195,10,4.9,"6,000","1,170,000","676,500","33,000","493,500",0,0,8.2,0,0,41,36.9,0,0,0,0,0,0,0
2024-10-04,Friday,Sem2_Teaching,FALSE,Katogo (Offal+Matoke),153,144,9,5.9,"3,500","504,000","257,040","15,120","246,960",0,0,0,53.5,0,0,0,22.9,7.7,0,0,0,0,0
2024-10-04,Friday,Sem2_Teaching,FALSE,Chips & Eggs,167,141,26,15.6,"4,500","634,500","315,630","49,140","318,870",0,0,13.4,0,0,0,0,0,0,58.4,250,0,0,0
2024-10-04,Friday,Sem2_Teaching,FALSE,Rolex,345,336,9,2.6,"2,500","840,000","327,750","8,550","512,250",0,0,0,0,0,0,0,0,0,0,345,41.4,17.2,13.8
2024-10-05,Saturday,Sem2_Teaching,TRUE,Posho & Beans,118,108,10,8.5,"3,000","324,000","159,300","13,500","164,700",29.5,17.7,2.4,0,0,0,0,0,0,0,0,0,0,0
2024-10-05,Saturday,Sem2_Teaching,TRUE,Matooke & Groundnut Stew,92,82,10,10.9,"4,000","328,000","184,000","20,000","144,000",0,0,2.8,36.8,9.2,0,0,0,0,0,0,0,0,0
2024-10-05,Saturday,Sem2_Teaching,TRUE,Rice & Chicken,75,65,10,13.3,"6,000","390,000","247,500","33,000","142,500",0,0,3,0,0,15,13.5,0,0,0,0,0,0,0
2024-10-05,Saturday,Sem2_Teaching,TRUE,Katogo (Offal+Matoke),55,44,11,20.0,"3,500","154,000","92,400","18,480","61,600",0,0,0,19.2,0,0,0,8.2,2.8,0,0,0,0,0
2024-10-05,Saturday,Sem2_Teaching,TRUE,Chips & Eggs,66,61,5,7.6,"4,500","274,500","124,740","9,450","149,760",0,0,5.3,0,0,0,0,0,0,23.1,99,0,0,0
2024-10-05,Saturday,Sem2_Teaching,TRUE,Rolex,123,96,27,22.0,"2,500","240,000","116,850","25,650","123,150",0,0,0,0,0,0,0,0,0,0,123,14.8,6.2,4.9
2024-10-06,Sunday,Sem2_Teaching,TRUE,Posho & Beans,117,91,26,22.2,"3,000","273,000","157,950","35,100","115,050",29.2,17.6,2.3,0,0,0,0,0,0,0,0,0,0,0
2024-10-06,Sunday,Sem2_Teaching,TRUE,Matooke & Groundnut Stew,91,88,3,3.3,"4,000","352,000","182,000","6,000","170,000",0,0,2.7,36.4,9.1,0,0,0,0,0,0,0,0,0
2024-10-06,Sunday,Sem2_Teaching,TRUE,Rice & Chicken,68,56,12,17.6,"6,000","336,000","224,400","39,600","111,600",0,0,2.7,0,0,13.6,12.2,0,0,0,0,0,0,0
2024-10-06,Sunday,Sem2_Teaching,TRUE,Katogo (Offal+Matoke),59,55,4,6.8,"3,500","192,500","99,120","6,720","93,380",0,0,0,20.6,0,0,0,8.8,3,0,0,0,0,0
2024-10-06,Sunday,Sem2_Teaching,TRUE,Chips & Eggs,63,61,2,3.2,"4,500","274,500","119,070","3,780","155,430",0,0,5,0,0,0,0,0,0,22,94,0,0,0
2024-10-06,Sunday,Sem2_Teaching,TRUE,Rolex,114,100,14,12.3,"2,500","250,000","108,300","13,300","141,700",0,0,0,0,0,0,0,0,0,0,114,13.7,5.7,4.6
2024-10-07,Monday,Sem2_Teaching,FALSE,Posho & Beans,383,364,19,5.0,"3,000","1,092,000","517,050","25,650","574,950",95.8,57.4,7.7,0,0,0,0,0,0,0,0,0,0,0
2024-10-07,Monday,Sem2_Teaching,FALSE,Matooke & Groundnut Stew,275,258,17,6.2,"4,000","1,032,000","550,000","34,000","482,000",0,0,8.2,110,27.5,0,0,0,0,0,0,0,0,0
2024-10-07,Monday,Sem2_Teaching,FALSE,Rice & Chicken,233,200,33,14.2,"6,000","1,200,000","768,900","108,900","431,100",0,0,9.3,0,0,46.6,41.9,0,0,0,0,0,0,0
2024-10-07,Monday,Sem2_Teaching,FALSE,Katogo (Offal+Matoke),175,166,9,5.1,"3,500","581,000","294,000","15,120","287,000",0,0,0,61.2,0,0,0,26.2,8.8,0,0,0,0,0
2024-10-07,Monday,Sem2_Teaching,FALSE,Chips & Eggs,195,164,31,15.9,"4,500","738,000","368,550","58,590","369,450",0,0,15.6,0,0,0,0,0,0,68.2,292,0,0,0
2024-10-07,Monday,Sem2_Teaching,FALSE,Rolex,402,383,19,4.7,"2,500","957,500","381,900","18,050","575,600",0,0,0,0,0,0,0,0,0,0,402,48.2,20.1,16.1
2024-10-08,Tuesday,Sem2_Teaching,FALSE,Posho & Beans,380,356,24,6.3,"3,000","1,068,000","513,000","32,400","555,000",95,57,7.6,0,0,0,0,0,0,0,0,0,0,0
2024-10-08,Tuesday,Sem2_Teaching,FALSE,Matooke & Groundnut Stew,279,252,27,9.7,"4,000","1,008,000","558,000","54,000","450,000",0,0,8.4,111.6,27.9,0,0,0,0,0,0,0,0,0
2024-10-08,Tuesday,Sem2_Teaching,FALSE,Rice & Chicken,234,221,13,5.6,"6,000","1,326,000","772,200","42,900","553,800",0,0,9.4,0,0,46.8,42.1,0,0,0,0,0,0,0
2024-10-08,Tuesday,Sem2_Teaching,FALSE,Katogo (Offal+Matoke),204,159,45,22.1,"3,500","556,500","342,720","75,600","213,780",0,0,0,71.4,0,0,0,30.6,10.2,0,0,0,0,0
2024-10-08,Tuesday,Sem2_Teaching,FALSE,Chips & Eggs,217,171,46,21.2,"4,500","769,500","410,130","86,940","359,370",0,0,17.4,0,0,0,0,0,0,75.9,326,0,0,0
2024-10-08,Tuesday,Sem2_Teaching,FALSE,Rolex,424,355,69,16.3,"2,500","887,500","402,800","65,550","484,700",0,0,0,0,0,0,0,0,0,0,424,50.9,21.2,17
2024-10-09,Wednesday,Sem2_Teaching,FALSE,Posho & Beans,353,300,53,15.0,"3,000","900,000","476,550","71,550","423,450",88.2,52.9,7.1,0,0,0,0,0,0,0,0,0,0,0
2024-10-09,Wednesday,Sem2_Teaching,FALSE,Matooke & Groundnut Stew,301,254,47,15.6,"4,000","1,016,000","602,000","94,000","414,000",0,0,9,120.4,30.1,0,0,0,0,0,0,0,0,0
2024-10-09,Wednesday,Sem2_Teaching,FALSE,Rice & Chicken,241,207,34,14.1,"6,000","1,242,000","795,300","112,200","446,700",0,0,9.6,0,0,48.2,43.4,0,0,0,0,0,0,0
2024-10-09,Wednesday,Sem2_Teaching,FALSE,Katogo (Offal+Matoke),172,161,11,6.4,"3,500","563,500","288,960","18,480","274,540",0,0,0,60.2,0,0,0,25.8,8.6,0,0,0,0,0
2024-10-09,Wednesday,Sem2_Teaching,FALSE,Chips & Eggs,201,174,27,13.4,"4,500","783,000","379,890","51,030","403,110",0,0,16.1,0,0,0,0,0,0,70.3,302,0,0,0
2024-10-09,Wednesday,Sem2_Teaching,FALSE,Rolex,435,368,67,15.4,"2,500","920,000","413,250","63,650","506,750",0,0,0,0,0,0,0,0,0,0,435,52.2,21.8,17.4
2024-10-10,Thursday,Sem2_Teaching,FALSE,Posho & Beans,334,285,49,14.7,"3,000","855,000","450,900","66,150","404,100",83.5,50.1,6.7,0,0,0,0,0,0,0,0,0,0,0
2024-10-10,Thursday,Sem2_Teaching,FALSE,Matooke & Groundnut Stew,320,290,30,9.4,"4,000","1,160,000","640,000","60,000","520,000",0,0,9.6,128,32,0,0,0,0,0,0,0,0,0
2024-10-10,Thursday,Sem2_Teaching,FALSE,Rice & Chicken,238,215,23,9.7,"6,000","1,290,000","785,400","75,900","504,600",0,0,9.5,0,0,47.6,42.8,0,0,0,0,0,0,0
2024-10-10,Thursday,Sem2_Teaching,FALSE,Katogo (Offal+Matoke),177,152,25,14.1,"3,500","532,000","297,360","42,000","234,640",0,0,0,61.9,0,0,0,26.6,8.8,0,0,0,0,0
2024-10-10,Thursday,Sem2_Teaching,FALSE,Chips & Eggs,220,176,44,20.0,"4,500","792,000","415,800","83,160","376,200",0,0,17.6,0,0,0,0,0,0,77,330,0,0,0
2024-10-10,Thursday,Sem2_Teaching,FALSE,Rolex,401,334,67,16.7,"2,500","835,000","380,950","63,650","454,050",0,0,0,0,0,0,0,0,0,0,401,48.1,20.1,16
2024-10-11,Friday,Sem2_Teaching,FALSE,Posho & Beans,308,300,8,2.6,"3,000","900,000","415,800","10,800","484,200",77,46.2,6.2,0,0,0,0,0,0,0,0,0,0,0
2024-10-11,Friday,Sem2_Teaching,FALSE,Matooke & Groundnut Stew,228,201,27,11.8,"4,000","804,000","456,000","54,000","348,000",0,0,6.8,91.2,22.8,0,0,0,0,0,0,0,0,0
2024-10-11,Friday,Sem2_Teaching,FALSE,Rice & Chicken,183,178,5,2.7,"6,000","1,068,000","603,900","16,500","464,100",0,0,7.3,0,0,36.6,32.9,0,0,0,0,0,0,0
2024-10-11,Friday,Sem2_Teaching,FALSE,Katogo (Offal+Matoke),148,127,21,14.2,"3,500","444,500","248,640","35,280","195,860",0,0,0,51.8,0,0,0,22.2,7.4,0,0,0,0,0
2024-10-11,Friday,Sem2_Teaching,FALSE,Chips & Eggs,186,171,15,8.1,"4,500","769,500","351,540","28,350","417,960",0,0,14.9,0,0,0,0,0,0,65.1,279,0,0,0
2024-10-11,Friday,Sem2_Teaching,FALSE,Rolex,351,298,53,15.1,"2,500","745,000","333,450","50,350","411,550",0,0,0,0,0,0,0,0,0,0,351,42.1,17.6,14
